date,code,name,close_price,total_score
20260513,000676,智度股份,7.43,26.67
20260514,000676,智度股份,7.1,22.47
20260515,000676,智度股份,7.23,24.47
20260518,000676,智度股份,7.19,22.47
20260519,000676,智度股份,7.32,26.07
20260520,000676,智度股份,7.01,23.47
20260521,000676,智度股份,6.8,21.07
20260522,000676,智度股份,6.81,21.47
20260525,000676,智度股份,6.13,34.07
20260512,000680,山推股份,12.14,40.63
20260513,000680,山推股份,12.13,40.73
20260514,000680,山推股份,11.79,37.28
20260515,000680,山推股份,12.02,40.34
20260518,000680,山推股份,11.44,29.03
20260519,000680,山推股份,11.43,25.93
20260520,000680,山推股份,11.57,39.21
20260521,000680,山推股份,11.56,30.71
20260522,000680,山推股份,11.63,34.71
20260525,000680,山推股份,11.63,38.9
20260512,000681,视觉中国,22.05,25.47
20260513,000681,视觉中国,22.46,22.97
20260514,000681,视觉中国,21.48,22.77
20260515,000681,视觉中国,22.33,29.57
20260518,000681,视觉中国,22.08,20.87
20260519,000681,视觉中国,22.5,28.77
20260520,000681,视觉中国,21.61,27.67
20260521,000681,视觉中国,20.57,20.47
20260522,000681,视觉中国,20.59,22.07
20260525,000681,视觉中国,20.38,17.07
20260512,000682,东方电子,13.49,39.86
20260513,000682,东方电子,13.85,49.14
20260514,000682,东方电子,13.3,42.87
20260515,000682,东方电子,13.34,38.57
20260518,000682,东方电子,13.68,42.65
20260519,000682,东方电子,14.12,47.33
20260520,000682,东方电子,13.98,40.14
20260521,000682,东方电子,13.26,34.77
20260522,000682,东方电子,13.74,37.07
20260525,000682,东方电子,14.48,51.91
20260512,000685,中山公用,11.53,44.71
20260513,000685,中山公用,11.45,46.74
20260514,000685,中山公用,11.32,46.19
20260515,000685,中山公用,11.19,47.64
20260518,000685,中山公用,12.18,58.67
20260519,000685,中山公用,12.9,60.83
20260520,000685,中山公用,12.48,64.47
20260521,000685,中山公用,12.34,52.11
20260522,000685,中山公用,12.19,56.81
20260525,000685,中山公用,12.15,45.68
20260512,000686,东北证券,8.73,46.29
20260513,000686,东北证券,8.71,46.29
20260514,000686,东北证券,8.45,45.2
20260515,000686,东北证券,8.33,44.65
20260518,000686,东北证券,8.15,35.13
20260519,000686,东北证券,8.27,40.28
20260520,000686,东北证券,8.15,36.13
20260521,000686,东北证券,8.11,39.35
20260522,000686,东北证券,7.99,41.45
20260525,000686,东北证券,8.11,41.05
20260512,000688,国城矿业,42.57,45.98
20260513,000688,国城矿业,41.27,43.5
20260514,000688,国城矿业,41.61,45.09
20260515,000688,国城矿业,41.6,46.29
20260518,000688,国城矿业,41.49,36.1
20260519,000688,国城矿业,40.01,41.12
20260520,000688,国城矿业,43.23,57.47
20260521,000688,国城矿业,43.65,57.87
20260522,000688,国城矿业,43.5,58.67
20260525,000688,国城矿业,42.31,55.28
20260512,000690,宝新能源,5.65,51.6
20260513,000690,宝新能源,5.74,46.73
20260514,000690,宝新能源,5.56,45.18
20260515,000690,宝新能源,5.58,39.06
20260518,000690,宝新能源,5.67,40.69
20260519,000690,宝新能源,5.73,48.84
20260520,000690,宝新能源,5.4,38.02
20260521,000690,宝新能源,5.37,35.15
20260522,000690,宝新能源,5.21,35.45
20260525,000690,宝新能源,5.51,39.52
20260512,000708,中信特钢,15.52,20.99
20260513,000708,中信特钢,15.16,18.69
20260514,000708,中信特钢,15.11,19.2
20260515,000708,中信特钢,14.87,18.86
20260518,000708,中信特钢,14.62,17.93
20260519,000708,中信特钢,14.66,20.92
20260520,000708,中信特钢,14.62,21.13
20260521,000708,中信特钢,14.05,19.8
20260522,000708,中信特钢,14.24,19.8
20260525,000708,中信特钢,13.94,21.03
20260512,000712,锦龙股份,11.52,55.7
20260513,000712,锦龙股份,11.36,52.1
20260514,000712,锦龙股份,10.99,53.9
20260515,000712,锦龙股份,11.17,47.1
20260518,000712,锦龙股份,10.84,36.3
20260519,000712,锦龙股份,10.86,34.3
20260520,000712,锦龙股份,10.98,37.5
20260521,000712,锦龙股份,10.39,35.7
20260522,000712,锦龙股份,10.0,37.2
20260525,000712,锦龙股份,10.42,40.1
20260512,000719,中原传媒,14.27,41.92
20260513,000719,中原传媒,14.27,45.92
20260514,000719,中原传媒,13.98,43.05
20260515,000719,中原传媒,13.95,40.66
20260518,000719,中原传媒,13.85,31.41
20260519,000719,中原传媒,14.2,29.25
20260520,000719,中原传媒,14.26,31.32
20260521,000719,中原传媒,13.7,30.88
20260522,000719,中原传媒,13.52,33.68
20260525,000719,中原传媒,13.15,22.73
20260512,000725,京东方A,4.17,30.26
20260513,000725,京东方A,4.23,35.52
20260514,000725,京东方A,4.22,33.72
20260515,000725,京东方A,4.19,29.84
20260518,000725,京东方A,4.21,33.63
20260519,000725,京东方A,4.31,40.67
20260520,000725,京东方A,4.26,40.6
20260521,000725,京东方A,4.69,45.66
20260522,000725,京东方A,5.16,47.26
20260525,000725,京东方A,5.27,47.3
20260512,000727,冠捷科技,2.87,25.29
20260513,000727,冠捷科技,2.87,24.99
20260514,000727,冠捷科技,2.8,22.19
20260515,000727,冠捷科技,2.76,15.59
20260518,000727,冠捷科技,2.85,22.39
20260519,000727,冠捷科技,2.87,20.39
20260520,000727,冠捷科技,2.88,22.19
20260521,000727,冠捷科技,2.84,21.79
20260522,000727,冠捷科技,2.88,22.39
20260525,000727,冠捷科技,2.93,25.79
20260512,000737,北方铜业,15.35,48.95
20260513,000737,北方铜业,15.94,50.99
20260514,000737,北方铜业,15.36,50.05
20260515,000737,北方铜业,14.91,42.11
20260518,000737,北方铜业,14.15,41.41
20260519,000737,北方铜业,14.01,35.83
20260520,000737,北方铜业,13.94,35.44
20260521,000737,北方铜业,13.51,37.9
20260522,000737,北方铜业,14.14,39.7
20260525,000737,北方铜业,14.3,48.19
20260512,000756,新华制药,14.76,31.82
20260513,000756,新华制药,14.66,30.34
20260514,000756,新华制药,14.46,28.56
20260515,000756,新华制药,14.46,20.56
20260518,000756,新华制药,14.3,12.49
20260519,000756,新华制药,14.37,17.68
20260520,000756,新华制药,14.09,15.72
20260521,000756,新华制药,14.09,18.72
20260522,000756,新华制药,14.05,18.32
20260525,000756,新华制药,13.91,14.35
20260512,000758,中色股份,7.52,42.31
20260513,000758,中色股份,7.54,37.31
20260514,000758,中色股份,7.4,36.14
20260515,000758,中色股份,7.31,30.15
20260518,000758,中色股份,7.1,33.6
20260519,000758,中色股份,7.0,26.42
20260520,000758,中色股份,6.96,23.33
20260521,000758,中色股份,6.72,23.79
20260522,000758,中色股份,7.1,24.69
20260525,000758,中色股份,7.04,27.21
20260512,000761,本钢板材,2.83,11.42
20260513,000761,本钢板材,2.81,10.52
20260514,000761,本钢板材,2.73,9.02
20260515,000761,本钢板材,2.7,10.42
20260518,000761,本钢板材,2.68,6.02
20260519,000761,本钢板材,2.72,12.32
20260520,000761,本钢板材,2.63,9.72
20260521,000761,本钢板材,2.53,11.72
20260522,000761,本钢板材,2.59,11.72
20260525,000761,本钢板材,2.63,12.92
20260512,000762,西藏矿业,35.95,49.8
20260513,000762,西藏矿业,35.34,47.7
20260514,000762,西藏矿业,34.03,45.7
20260515,000762,西藏矿业,33.69,46.5
20260518,000762,西藏矿业,33.1,43.0
20260519,000762,西藏矿业,32.08,43.4
20260520,000762,西藏矿业,32.48,45.6
20260521,000762,西藏矿业,31.25,46.6
20260522,000762,西藏矿业,31.88,46.3
20260525,000762,西藏矿业,31.4,40.1
20260512,000766,通化金马,23.15,17.76
20260513,000766,通化金马,24.1,19.56
20260514,000766,通化金马,23.28,17.36
20260515,000766,通化金马,22.99,14.36
20260518,000766,通化金马,22.66,12.76
20260519,000766,通化金马,23.32,20.76
20260520,000766,通化金马,23.06,12.76
20260521,000766,通化金马,23.07,16.76
20260522,000766,通化金马,23.06,16.36
20260525,000766,通化金马,23.58,25.16
20260512,000767,晋控电力,4.65,36.77
20260513,000767,晋控电力,5.12,45.37
20260514,000767,晋控电力,4.7,46.37
20260515,000767,晋控电力,5.0,40.37
20260518,000767,晋控电力,5.09,36.97
20260519,000767,晋控电力,5.09,35.27
20260520,000767,晋控电力,4.58,25.37
20260521,000767,晋控电力,4.43,30.67
20260522,000767,晋控电力,4.72,30.07
20260525,000767,晋控电力,5.0,28.37
20260512,000768,中航西飞,25.55,27.87
20260513,000768,中航西飞,25.26,23.19
20260514,000768,中航西飞,24.23,21.44
20260515,000768,中航西飞,23.9,14.46
20260518,000768,中航西飞,23.2,14.49
20260519,000768,中航西飞,23.42,12.48
20260520,000768,中航西飞,22.9,10.51
20260521,000768,中航西飞,22.32,9.54
20260522,000768,中航西飞,21.75,8.94
20260525,000768,中航西飞,21.8,11.58
20260512,000776,广发证券,21.03,45.4
20260513,000776,广发证券,20.85,43.93
20260514,000776,广发证券,20.35,42.41
20260515,000776,广发证券,20.17,43.24
20260518,000776,广发证券,19.67,36.72
20260519,000776,广发证券,19.51,36.65
20260520,000776,广发证券,19.43,38.96
20260521,000776,广发证券,19.32,40.58
20260522,000776,广发证券,19.05,41.78
20260525,000776,广发证券,19.0,40.34
20260512,000778,新兴铸管,4.45,37.68
20260513,000778,新兴铸管,4.43,36.2
20260514,000778,新兴铸管,4.3,32.6
20260515,000778,新兴铸管,4.28,35.11
20260518,000778,新兴铸管,4.36,40.35
20260519,000778,新兴铸管,4.31,34.99
20260520,000778,新兴铸管,4.26,33.43
20260521,000778,新兴铸管,4.23,33.46
20260522,000778,新兴铸管,4.22,33.46
20260525,000778,新兴铸管,4.46,48.17
20260512,000786,北新建材,26.88,32.25
20260513,000786,北新建材,26.33,30.42
20260514,000786,北新建材,25.6,29.22
20260515,000786,北新建材,25.43,28.04
20260518,000786,北新建材,24.61,22.16
20260519,000786,北新建材,24.72,22.45
20260520,000786,北新建材,24.89,22.72
20260521,000786,北新建材,23.89,19.68
20260522,000786,北新建材,23.78,21.78
20260525,000786,北新建材,23.86,24.78
20260512,000791,甘肃能源,9.76,48.55
20260513,000791,甘肃能源,10.18,45.72
20260514,000791,甘肃能源,9.61,49.29
20260515,000791,甘肃能源,9.52,41.12
20260518,000791,甘肃能源,9.44,33.05
20260519,000791,甘肃能源,9.71,32.96
20260520,000791,甘肃能源,8.96,34.63
20260521,000791,甘肃能源,8.98,30.52
20260522,000791,甘肃能源,8.78,31.22
20260525,000791,甘肃能源,9.01,33.91
20260512,000792,盐湖股份,37.05,49.2
20260513,000792,盐湖股份,36.69,51.8
20260514,000792,盐湖股份,34.83,49.8
20260515,000792,盐湖股份,34.39,48.5
20260518,000792,盐湖股份,33.35,48.7
20260519,000792,盐湖股份,32.41,41.6
20260520,000792,盐湖股份,32.86,46.5
20260521,000792,盐湖股份,32.28,39.1
20260522,000792,盐湖股份,32.84,39.0
20260525,000792,盐湖股份,31.99,41.2
20260512,000795,英洛华,9.54,27.07
20260513,000795,英洛华,9.55,28.07
20260514,000795,英洛华,9.28,24.94
20260515,000795,英洛华,9.58,25.66
20260518,000795,英洛华,9.22,21.36
20260519,000795,英洛华,9.14,19.99
20260520,000795,英洛华,9.06,16.51
20260521,000795,英洛华,8.89,18.56
20260522,000795,英洛华,9.1,18.06
20260525,000795,英洛华,9.08,18.6
20260512,000801,四川九洲,14.06,38.52
20260513,000801,四川九洲,14.15,43.52
20260514,000801,四川九洲,13.81,39.93
20260515,000801,四川九洲,13.81,28.93
20260518,000801,四川九洲,13.33,25.74
20260519,000801,四川九洲,13.41,26.64
20260520,000801,四川九洲,12.97,24.25
20260521,000801,四川九洲,13.5,29.64
20260522,000801,四川九洲,13.74,31.04
20260525,000801,四川九洲,13.5,31.24
20260512,000807,云铝股份,31.16,35.25
20260513,000807,云铝股份,31.83,39.9
20260514,000807,云铝股份,31.58,36.82
20260515,000807,云铝股份,30.49,42.61
20260518,000807,云铝股份,29.0,35.93
20260519,000807,云铝股份,30.01,41.65
20260520,000807,云铝股份,30.46,37.01
20260521,000807,云铝股份,29.99,31.25
20260522,000807,云铝股份,30.76,32.05
20260525,000807,云铝股份,29.51,39.99
20260512,000810,创维数字,12.67,45.76
20260513,000810,创维数字,12.68,47.76
20260514,000810,创维数字,12.4,44.39
20260515,000810,创维数字,12.52,49.28
20260518,000810,创维数字,12.2,41.31
20260519,000810,创维数字,12.58,47.47
20260520,000810,创维数字,12.84,53.45
20260521,000810,创维数字,12.56,49.27
20260522,000810,创维数字,12.48,51.97
20260525,000810,创维数字,12.59,51.17
20260512,000811,冰轮环境,28.91,56.7
20260513,000811,冰轮环境,31.8,55.84
20260514,000811,冰轮环境,33.66,57.1
20260515,000811,冰轮环境,33.85,58.8
20260518,000811,冰轮环境,34.6,55.89
20260519,000811,冰轮环境,38.06,57.74
20260520,000811,冰轮环境,36.98,58.05
20260521,000811,冰轮环境,35.19,55.18
20260522,000811,冰轮环境,34.45,57.08
20260525,000811,冰轮环境,34.5,48.29
20260512,000813,德展健康,3.81,28.89
20260513,000813,德展健康,3.96,35.69
20260514,000813,德展健康,3.93,35.39
20260515,000813,德展健康,4.01,36.59
20260518,000813,德展健康,4.11,34.49
20260519,000813,德展健康,4.37,34.79
20260520,000813,德展健康,4.23,36.09
20260521,000813,德展健康,3.81,23.69
20260522,000813,德展健康,3.44,23.29
20260525,000813,德展健康,3.36,10.69
20260512,000828,东莞控股,10.53,44.56
20260513,000828,东莞控股,10.46,44.59
20260514,000828,东莞控股,10.3,42.65
20260515,000828,东莞控股,10.32,35.64
20260518,000828,东莞控股,10.25,33.67
20260519,000828,东莞控股,10.02,31.57
20260520,000828,东莞控股,10.01,31.57
20260521,000828,东莞控股,10.02,34.97
20260522,000828,东莞控股,10.02,33.97
20260525,000828,东莞控股,10.12,37.63
20260512,000829,天音控股,11.18,26.94
20260513,000829,天音控股,11.03,22.74
20260514,000829,天音控股,10.61,23.74
20260515,000829,天音控股,10.53,21.14
20260518,000829,天音控股,10.12,20.94
20260519,000829,天音控股,10.05,21.24
20260520,000829,天音控股,9.81,20.84
20260521,000829,天音控股,9.53,18.34
20260522,000829,天音控股,9.27,18.94
20260525,000829,天音控股,9.09,17.94
20260512,000833,粤桂股份,27.05,46.86
20260513,000833,粤桂股份,28.57,56.69
20260514,000833,粤桂股份,27.67,52.33
20260515,000833,粤桂股份,29.42,66.55
20260518,000833,粤桂股份,28.48,57.39
20260519,000833,粤桂股份,27.12,53.16
20260520,000833,粤桂股份,26.75,44.08
20260521,000833,粤桂股份,25.27,43.75
20260522,000833,粤桂股份,25.73,45.75
20260525,000833,粤桂股份,24.44,47.6
20260512,000837,秦川机床,12.22,30.01
20260513,000837,秦川机床,12.13,32.91
20260514,000837,秦川机床,11.87,28.21
20260515,000837,秦川机床,12.56,27.81
20260518,000837,秦川机床,12.32,32.01
20260519,000837,秦川机床,12.77,26.41
20260520,000837,秦川机床,12.39,26.41
20260521,000837,秦川机床,12.68,32.61
20260522,000837,秦川机床,12.65,32.41
20260525,000837,秦川机床,12.46,30.21
20260512,000848,承德露露,9.07,47.1
20260513,000848,承德露露,8.98,49.34
20260514,000848,承德露露,8.96,50.45
20260515,000848,承德露露,8.99,48.43
20260518,000848,承德露露,8.87,41.48
20260519,000848,承德露露,8.9,37.47
20260520,000848,承德露露,8.85,38.09
20260521,000848,承德露露,8.69,36.26
20260522,000848,承德露露,8.71,39.56
20260525,000848,承德露露,8.57,35.62
20260512,000858,五 粮 液,90.56,34.83
20260513,000858,五 粮 液,89.15,37.19
20260514,000858,五 粮 液,88.99,36.7
20260515,000858,五 粮 液,87.19,39.78
20260518,000858,五 粮 液,85.57,36.05
20260519,000858,五 粮 液,85.78,42.34
20260520,000858,五 粮 液,85.47,43.66
20260521,000858,五 粮 液,85.35,38.76
20260522,000858,五 粮 液,84.03,39.36
20260525,000858,五 粮 液,84.14,43.02
20260512,000860,顺鑫农业,12.31,10.71
20260513,000860,顺鑫农业,12.26,11.51
20260514,000860,顺鑫农业,12.46,17.21
20260515,000860,顺鑫农业,12.16,11.21
20260518,000860,顺鑫农业,11.78,8.01
20260519,000860,顺鑫农业,11.86,12.01
20260520,000860,顺鑫农业,11.66,9.01
20260521,000860,顺鑫农业,11.54,6.01
20260522,000860,顺鑫农业,11.22,6.01
20260525,000860,顺鑫农业,11.35,10.51
20260512,000875,电投绿能,6.93,33.68
20260513,000875,电投绿能,7.12,32.77
20260514,000875,电投绿能,6.83,30.59
20260515,000875,电投绿能,6.79,22.79
20260518,000875,电投绿能,6.69,20.8
20260519,000875,电投绿能,6.87,21.79
20260520,000875,电投绿能,6.43,21.62
20260521,000875,电投绿能,6.26,14.03
20260522,000875,电投绿能,6.24,15.63
20260525,000875,电投绿能,6.86,36.49
20260512,000876,新 希 望,8.62,11.6
20260513,000876,新 希 望,8.47,10.6
20260514,000876,新 希 望,8.55,11.9
20260515,000876,新 希 望,8.4,10.3
20260518,000876,新 希 望,8.24,1.5
20260519,000876,新 希 望,8.34,7.8
20260520,000876,新 希 望,8.22,5.2
20260521,000876,新 希 望,8.15,3.7
20260522,000876,新 希 望,8.11,3.5
20260525,000876,新 希 望,8.06,4.6
20260512,000880,潍柴重机,29.12,42.2
20260513,000880,潍柴重机,32.03,55.12
20260514,000880,潍柴重机,32.43,56.72
20260515,000880,潍柴重机,32.67,57.11
20260518,000880,潍柴重机,31.35,53.54
20260519,000880,潍柴重机,32.2,53.52
20260520,000880,潍柴重机,35.42,51.55
20260521,000880,潍柴重机,34.21,55.48
20260522,000880,潍柴重机,33.85,58.78
20260525,000880,潍柴重机,33.86,49.69
20260512,000885,城发环境,14.02,32.28
20260513,000885,城发环境,14.23,36.43
20260514,000885,城发环境,14.01,32.89
20260515,000885,城发环境,13.93,35.31
20260518,000885,城发环境,13.79,29.35
20260519,000885,城发环境,13.9,31.32
20260520,000885,城发环境,13.66,27.38
20260521,000885,城发环境,13.42,26.15
20260522,000885,城发环境,13.48,26.45
20260525,000885,城发环境,13.42,25.15
20260512,000892,欢瑞世纪,4.49,6.0
20260513,000892,欢瑞世纪,4.64,7.0
20260514,000892,欢瑞世纪,4.4,6.0
20260515,000892,欢瑞世纪,4.43,4.0
20260518,000892,欢瑞世纪,4.38,0.4
20260519,000892,欢瑞世纪,4.39,6.0
20260520,000892,欢瑞世纪,4.24,6.0
20260521,000892,欢瑞世纪,4.11,5.0
20260522,000892,欢瑞世纪,4.16,5.0
20260525,000892,欢瑞世纪,4.16,4.3
20260512,000895,双汇发展,26.85,30.98
20260513,000895,双汇发展,26.58,35.82
20260514,000895,双汇发展,26.81,38.38
20260515,000895,双汇发展,26.64,35.11
20260518,000895,双汇发展,26.32,28.96
20260519,000895,双汇发展,26.28,28.86
20260520,000895,双汇发展,26.28,32.76
20260521,000895,双汇发展,25.88,28.22
20260522,000895,双汇发展,25.73,28.72
20260525,000895,双汇发展,25.81,29.64
20260512,000899,赣能股份,14.0,61.35
20260513,000899,赣能股份,14.0,52.55
20260514,000899,赣能股份,13.3,49.14
20260515,000899,赣能股份,13.13,39.21
20260518,000899,赣能股份,13.0,36.47
20260519,000899,赣能股份,14.3,45.94
20260520,000899,赣能股份,13.42,45.39
20260521,000899,赣能股份,12.83,39.05
20260522,000899,赣能股份,13.08,39.65
20260525,000899,赣能股份,13.19,44.08
20260512,000901,航天科技,23.84,32.37
20260513,000901,航天科技,23.9,33.37
20260514,000901,航天科技,22.31,29.98
20260515,000901,航天科技,22.55,28.38
20260518,000901,航天科技,22.16,26.98
20260519,000901,航天科技,22.18,29.98
